object,survey,pdf,reason
NGC  7078  1099,IRIS  12,1976AJ_____81__519C,no survey
NGC  7078  1099,IRIS  25,1976AJ_____81__519C,no survey
NGC  7078  1099,IRIS  60,1976AJ_____81__519C,no survey
NGC  7078  1099,IRIS 100,1976AJ_____81__519C,no survey
NGC  7078  1099,SFD100m,1976AJ_____81__519C,no survey
NGC  7078  1099,SFD Dust Map,1976AJ_____81__519C,no survey
NGC  7078  1099,IRAS  12 micron,1976AJ_____81__519C,no survey
NGC  7078  1099,IRAS  25 micron,1976AJ_____81__519C,no survey
NGC  7078  1099,IRAS  60 micron,1976AJ_____81__519C,no survey
NGC  7078  1099,IRAS 100 micron,1976AJ_____81__519C,no survey
