object,survey,pdf,reason
* phi Cas,GOODS: Chandra ACIS HB,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Chandra ACIS FB,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Chandra ACIS SB,1950ApJ___111__333B,no survey
* phi Cas,GOODS: VLT VIMOS U,1950ApJ___111__333B,no survey
* phi Cas,GOODS: VLT VIMOS R,1950ApJ___111__333B,no survey
* phi Cas,GOODS: HST ACS B,1950ApJ___111__333B,no survey
* phi Cas,GOODS: HST ACS V,1950ApJ___111__333B,no survey
* phi Cas,GOODS: HST ACS I,1950ApJ___111__333B,no survey
* phi Cas,GOODS: HST ACS Z,1950ApJ___111__333B,no survey
* phi Cas,Hawaii HDF U,1950ApJ___111__333B,no survey
* phi Cas,Hawaii HDF B,1950ApJ___111__333B,no survey
* phi Cas,Hawaii HDF V0201,1950ApJ___111__333B,no survey
* phi Cas,Hawaii HDF V0401,1950ApJ___111__333B,no survey
* phi Cas,Hawaii HDF R,1950ApJ___111__333B,no survey
* phi Cas,Hawaii HDF I,1950ApJ___111__333B,no survey
* phi Cas,Hawaii HDF z,1950ApJ___111__333B,no survey
* phi Cas,Hawaii HDF HK,1950ApJ___111__333B,no images
* phi Cas,GOODS: HST NICMOS,1950ApJ___111__333B,no survey
* phi Cas,GOODS: VLT ISAAC J,1950ApJ___111__333B,no survey
* phi Cas,GOODS: VLT ISAAC H,1950ApJ___111__333B,no survey
* phi Cas,GOODS: VLT ISAAC Ks,1950ApJ___111__333B,no survey
* phi Cas,HUDF: VLT ISAAC Ks,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Spitzer IRAC 3.6,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Spitzer IRAC 4.5,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Spitzer IRAC 5.8,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Spitzer IRAC 8.0,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Spitzer MIPS 24,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Herschel 100,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Herschel 160,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Herschel 250,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Herschel 350,1950ApJ___111__333B,no survey
* phi Cas,GOODS: Herschel 500,1950ApJ___111__333B,no survey
* phi Cas,CDFS: LESS,1950ApJ___111__333B,no survey
* phi Cas,GOODS: VLA North,1950ApJ___111__333B,no survey
