object,survey,pdf,reason
V* V710 Tau B,GOODS: Chandra ACIS HB,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Chandra ACIS FB,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Chandra ACIS SB,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: VLT VIMOS U,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: VLT VIMOS R,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: HST ACS B,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: HST ACS V,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: HST ACS I,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: HST ACS Z,1979AJ_____84__548C,no survey
V* V710 Tau B,Hawaii HDF U,1979AJ_____84__548C,no survey
V* V710 Tau B,Hawaii HDF B,1979AJ_____84__548C,no survey
V* V710 Tau B,Hawaii HDF V0201,1979AJ_____84__548C,no survey
V* V710 Tau B,Hawaii HDF V0401,1979AJ_____84__548C,no survey
V* V710 Tau B,Hawaii HDF R,1979AJ_____84__548C,no survey
V* V710 Tau B,Hawaii HDF I,1979AJ_____84__548C,no survey
V* V710 Tau B,Hawaii HDF z,1979AJ_____84__548C,no survey
V* V710 Tau B,Hawaii HDF HK,1979AJ_____84__548C,no images
V* V710 Tau B,GOODS: HST NICMOS,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: VLT ISAAC J,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: VLT ISAAC H,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: VLT ISAAC Ks,1979AJ_____84__548C,no survey
V* V710 Tau B,HUDF: VLT ISAAC Ks,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Spitzer IRAC 3.6,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Spitzer IRAC 4.5,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Spitzer IRAC 5.8,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Spitzer IRAC 8.0,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Spitzer MIPS 24,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Herschel 100,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Herschel 160,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Herschel 250,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Herschel 350,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: Herschel 500,1979AJ_____84__548C,no survey
V* V710 Tau B,CDFS: LESS,1979AJ_____84__548C,no survey
V* V710 Tau B,GOODS: VLA North,1979AJ_____84__548C,no survey
