object,survey,pdf,reason
HD  14882,GOODS: Chandra ACIS HB,1996AJ____111_1681H,no survey
HD  14882,GOODS: Chandra ACIS FB,1996AJ____111_1681H,no survey
HD  14882,GOODS: Chandra ACIS SB,1996AJ____111_1681H,no survey
HD  14882,GOODS: VLT VIMOS U,1996AJ____111_1681H,no survey
HD  14882,GOODS: VLT VIMOS R,1996AJ____111_1681H,no survey
HD  14882,GOODS: HST ACS B,1996AJ____111_1681H,no survey
HD  14882,GOODS: HST ACS V,1996AJ____111_1681H,no survey
HD  14882,GOODS: HST ACS I,1996AJ____111_1681H,no survey
HD  14882,GOODS: HST ACS Z,1996AJ____111_1681H,no survey
HD  14882,Hawaii HDF U,1996AJ____111_1681H,no survey
HD  14882,Hawaii HDF B,1996AJ____111_1681H,no survey
HD  14882,Hawaii HDF V0201,1996AJ____111_1681H,no survey
HD  14882,Hawaii HDF V0401,1996AJ____111_1681H,no survey
HD  14882,Hawaii HDF R,1996AJ____111_1681H,no survey
HD  14882,Hawaii HDF I,1996AJ____111_1681H,no survey
HD  14882,Hawaii HDF z,1996AJ____111_1681H,no survey
HD  14882,Hawaii HDF HK,1996AJ____111_1681H,no images
HD  14882,GOODS: HST NICMOS,1996AJ____111_1681H,no survey
HD  14882,GOODS: VLT ISAAC J,1996AJ____111_1681H,no survey
HD  14882,GOODS: VLT ISAAC H,1996AJ____111_1681H,no survey
HD  14882,GOODS: VLT ISAAC Ks,1996AJ____111_1681H,no survey
HD  14882,HUDF: VLT ISAAC Ks,1996AJ____111_1681H,no survey
HD  14882,GOODS: Spitzer IRAC 3.6,1996AJ____111_1681H,no survey
HD  14882,GOODS: Spitzer IRAC 4.5,1996AJ____111_1681H,no survey
HD  14882,GOODS: Spitzer IRAC 5.8,1996AJ____111_1681H,no survey
HD  14882,GOODS: Spitzer IRAC 8.0,1996AJ____111_1681H,no survey
HD  14882,GOODS: Spitzer MIPS 24,1996AJ____111_1681H,no survey
HD  14882,GOODS: Herschel 100,1996AJ____111_1681H,no survey
HD  14882,GOODS: Herschel 160,1996AJ____111_1681H,no survey
HD  14882,GOODS: Herschel 250,1996AJ____111_1681H,no survey
HD  14882,GOODS: Herschel 350,1996AJ____111_1681H,no survey
HD  14882,GOODS: Herschel 500,1996AJ____111_1681H,no survey
HD  14882,CDFS: LESS,1996AJ____111_1681H,no survey
HD  14882,GOODS: VLA North,1996AJ____111_1681H,no survey
