object,survey,pdf,reason
* alf Per,GOODS: Chandra ACIS HB,1910ApJ____32__185S,no survey
* alf Per,GOODS: Chandra ACIS FB,1910ApJ____32__185S,no survey
* alf Per,GOODS: Chandra ACIS SB,1910ApJ____32__185S,no survey
* alf Per,GOODS: VLT VIMOS U,1910ApJ____32__185S,no survey
* alf Per,GOODS: VLT VIMOS R,1910ApJ____32__185S,no survey
* alf Per,GOODS: HST ACS B,1910ApJ____32__185S,no survey
* alf Per,GOODS: HST ACS V,1910ApJ____32__185S,no survey
* alf Per,GOODS: HST ACS I,1910ApJ____32__185S,no survey
* alf Per,GOODS: HST ACS Z,1910ApJ____32__185S,no survey
* alf Per,Hawaii HDF U,1910ApJ____32__185S,no survey
* alf Per,Hawaii HDF B,1910ApJ____32__185S,no survey
* alf Per,Hawaii HDF V0201,1910ApJ____32__185S,no survey
* alf Per,Hawaii HDF V0401,1910ApJ____32__185S,no survey
* alf Per,Hawaii HDF R,1910ApJ____32__185S,no survey
* alf Per,Hawaii HDF I,1910ApJ____32__185S,no survey
* alf Per,Hawaii HDF z,1910ApJ____32__185S,no survey
* alf Per,Hawaii HDF HK,1910ApJ____32__185S,no images
* alf Per,GOODS: HST NICMOS,1910ApJ____32__185S,no survey
* alf Per,GOODS: VLT ISAAC J,1910ApJ____32__185S,no survey
* alf Per,GOODS: VLT ISAAC H,1910ApJ____32__185S,no survey
* alf Per,GOODS: VLT ISAAC Ks,1910ApJ____32__185S,no survey
* alf Per,HUDF: VLT ISAAC Ks,1910ApJ____32__185S,no survey
* alf Per,GOODS: Spitzer IRAC 3.6,1910ApJ____32__185S,no survey
* alf Per,GOODS: Spitzer IRAC 4.5,1910ApJ____32__185S,no survey
* alf Per,GOODS: Spitzer IRAC 5.8,1910ApJ____32__185S,no survey
* alf Per,GOODS: Spitzer IRAC 8.0,1910ApJ____32__185S,no survey
* alf Per,GOODS: Spitzer MIPS 24,1910ApJ____32__185S,no survey
* alf Per,GOODS: Herschel 100,1910ApJ____32__185S,no survey
* alf Per,GOODS: Herschel 160,1910ApJ____32__185S,no survey
* alf Per,GOODS: Herschel 250,1910ApJ____32__185S,no survey
* alf Per,GOODS: Herschel 350,1910ApJ____32__185S,no survey
* alf Per,GOODS: Herschel 500,1910ApJ____32__185S,no survey
* alf Per,CDFS: LESS,1910ApJ____32__185S,no survey
* alf Per,GOODS: VLA North,1910ApJ____32__185S,no survey
