object,survey,pdf,reason
[OM80]  52,GOODS: Chandra ACIS HB,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Chandra ACIS FB,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Chandra ACIS SB,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: VLT VIMOS U,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: VLT VIMOS R,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: HST ACS B,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: HST ACS V,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: HST ACS I,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: HST ACS Z,1980AJ_____85__265O,no survey
[OM80]  52,Hawaii HDF U,1980AJ_____85__265O,no survey
[OM80]  52,Hawaii HDF B,1980AJ_____85__265O,no survey
[OM80]  52,Hawaii HDF V0201,1980AJ_____85__265O,no survey
[OM80]  52,Hawaii HDF V0401,1980AJ_____85__265O,no survey
[OM80]  52,Hawaii HDF R,1980AJ_____85__265O,no survey
[OM80]  52,Hawaii HDF I,1980AJ_____85__265O,no survey
[OM80]  52,Hawaii HDF z,1980AJ_____85__265O,no survey
[OM80]  52,Hawaii HDF HK,1980AJ_____85__265O,no images
[OM80]  52,GOODS: HST NICMOS,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: VLT ISAAC J,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: VLT ISAAC H,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: VLT ISAAC Ks,1980AJ_____85__265O,no survey
[OM80]  52,HUDF: VLT ISAAC Ks,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Spitzer IRAC 3.6,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Spitzer IRAC 4.5,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Spitzer IRAC 5.8,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Spitzer IRAC 8.0,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Spitzer MIPS 24,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Herschel 100,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Herschel 160,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Herschel 250,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Herschel 350,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: Herschel 500,1980AJ_____85__265O,no survey
[OM80]  52,CDFS: LESS,1980AJ_____85__265O,no survey
[OM80]  52,GOODS: VLA North,1980AJ_____85__265O,no survey
